pdist	gdist	derEHH	ancEHH	EHH
373150	0.343782	0.130000	0.003166	0.010989
373320	0.343803	0.130000	0.003166	0.010989
373509	0.344069	0.130000	0.003166	0.010989
373764	0.344428	0.130000	0.003166	0.010989
373822	0.344431	0.130000	0.003166	0.010989
373851	0.344432	0.130000	0.003166	0.010989
373903	0.344435	0.130000	0.003166	0.010989
375390	0.344505	0.130000	0.003166	0.010989
375686	0.344525	0.130000	0.003166	0.010989
375805	0.344533	0.130000	0.003166	0.010989
376393	0.344574	0.130000	0.003166	0.010989
377119	0.344808	0.130000	0.003166	0.010989
377736	0.344992	0.130000	0.003166	0.010989
377809	0.344995	0.130000	0.003166	0.010989
378954	0.345037	0.130000	0.003166	0.010989
379000	0.345039	0.130000	0.003166	0.010989
379097	0.345042	0.130000	0.003166	0.010989
379475	0.345053	0.130000	0.003166	0.010989
380485	0.345079	0.130000	0.003166	0.010989
380965	0.345093	0.130000	0.003166	0.010989
381019	0.345095	0.130000	0.003166	0.010989
381426	0.345114	0.130000	0.003166	0.010989
381676	0.345125	0.130000	0.003166	0.010989
381722	0.345138	0.130000	0.003166	0.010989
381850	0.345174	0.130000	0.003166	0.010989
382152	0.345260	0.130000	0.003166	0.010989
382329	0.345310	0.130000	0.003166	0.010989
382668	0.345406	0.130000	0.003166	0.010989
382866	0.345462	0.130000	0.003166	0.010989
383156	0.345543	0.130000	0.003166	0.010989
383392	0.345610	0.130000	0.003166	0.010989
383396	0.345611	0.130000	0.003166	0.010989
383830	0.345734	0.130000	0.003166	0.010989
385267	0.346140	0.130000	0.003166	0.010989
385315	0.346154	0.130000	0.003166	0.010989
385781	0.346285	0.130000	0.003166	0.010989
385803	0.346291	0.130000	0.003166	0.010989
386023	0.346353	0.130000	0.003166	0.010989
386318	0.346437	0.130000	0.003166	0.010989
388171	0.346961	0.130000	0.003166	0.010989
388281	0.346992	0.130000	0.003166	0.010989
388285	0.346993	0.130000	0.003166	0.010989
389332	0.347289	0.130000	0.003166	0.010989
389413	0.347312	0.130000	0.003166	0.010989
389715	0.347410	0.130000	0.003166	0.010989
389743	0.347419	0.130000	0.003166	0.010989
389852	0.347500	0.130000	0.003166	0.010989
389958	0.347578	0.130000	0.003166	0.010989
390108	0.347689	0.130000	0.003166	0.010989
390880	0.348261	0.130000	0.003166	0.010989
391432	0.348613	0.130000	0.003166	0.010989
391715	0.348695	0.130000	0.003166	0.010989
391901	0.348748	0.130000	0.003166	0.010989
392164	0.348824	0.130000	0.003166	0.010989
392263	0.348853	0.130000	0.003166	0.010989
393898	0.349321	0.130000	0.003166	0.010989
393996	0.349349	0.130000	0.003166	0.010989
394162	0.349396	0.130000	0.003166	0.010989
394494	0.349491	0.130000	0.003166	0.010989
394853	0.349505	0.090000	0.003166	0.008122
397086	0.349593	0.090000	0.003166	0.008122
397547	0.349612	0.090000	0.003166	0.008122
398425	0.349649	0.090000	0.003166	0.008122
398426	0.349650	0.090000	0.003166	0.008122
398445	0.349660	0.090000	0.003166	0.008122
398778	0.349842	0.090000	0.003166	0.008122
399447	0.350205	0.090000	0.003166	0.008122
399584	0.350278	0.090000	0.003166	0.008122
399657	0.350304	0.090000	0.003166	0.008122
400355	0.351107	0.090000	0.003166	0.008122
401621	0.351374	0.090000	0.003166	0.008122
401651	0.351379	0.090000	0.003166	0.008122
403090	0.351462	0.090000	0.003166	0.008122
403519	0.351483	0.090000	0.003166	0.008122
403751	0.351494	0.090000	0.003166	0.008122
404544	0.351544	0.090000	0.003166	0.008122
404874	0.351563	0.090000	0.003166	0.008122
404955	0.351567	0.090000	0.003166	0.008122
405250	0.351585	0.090000	0.003166	0.008122
405279	0.351589	0.090000	0.003166	0.008122
405372	0.351611	0.090000	0.003166	0.008122
405960	0.351748	0.090000	0.003166	0.008122
406256	0.351839	0.090000	0.003166	0.008122
407340	0.352156	0.090000	0.003166	0.008122
407817	0.352222	0.090000	0.003166	0.008122
409268	0.352298	0.090000	0.003166	0.008122
409563	0.352313	0.090000	0.003166	0.008122
410000	0.352335	0.090000	0.003166	0.008122
410385	0.352354	0.090000	0.003166	0.008122
410639	0.352367	0.090000	0.003166	0.008122
411580	0.352413	0.090000	0.003166	0.008122
411653	0.352417	0.090000	0.003166	0.008122
412612	0.352464	0.090000	0.003166	0.008122
412743	0.352471	0.090000	0.003166	0.008122
413068	0.352487	0.090000	0.003166	0.008122
413495	0.352508	0.090000	0.003166	0.008122
413504	0.352508	0.090000	0.003166	0.008122
414335	0.352545	0.090000	0.003166	0.008122
414599	0.352553	0.090000	0.003166	0.008122
414643	0.352554	0.090000	0.003166	0.008122
414972	0.352562	0.090000	0.003166	0.008122
415256	0.352569	0.090000	0.003166	0.008122
415841	0.352583	0.090000	0.003166	0.008122
417936	0.352632	0.090000	0.003166	0.008122
419029	0.352658	0.090000	0.003166	0.008122
419574	0.352679	0.090000	0.003166	0.008122
419698	0.352684	0.090000	0.003166	0.008122
420778	0.352901	0.090000	0.003166	0.008122
420860	0.352918	0.090000	0.003166	0.008122
421017	0.352966	0.090000	0.003166	0.008122
421485	0.353020	0.090000	0.003166	0.008122
421953	0.353074	0.090000	0.003166	0.008122
422205	0.353141	0.073333	0.003166	0.006928
422756	0.353288	0.073333	0.003166	0.006928
423909	0.356046	0.073333	0.003166	0.006928
424107	0.357627	0.073333	0.003166	0.006928
424910	0.364039	0.073333	0.003166	0.006928
425333	0.367416	0.073333	0.003166	0.006928
425522	0.368925	0.073333	0.003166	0.006928
425640	0.369868	0.073333	0.003166	0.006928
425672	0.370123	0.073333	0.003166	0.006928
426241	0.372220	0.073333	0.003166	0.006928
427027	0.373923	0.073333	0.003166	0.006928
427138	0.374166	0.073333	0.003166	0.006928
427258	0.374428	0.073333	0.003166	0.006928
427583	0.375106	0.073333	0.003166	0.006928
428468	0.376111	0.073333	0.003166	0.006928
428735	0.376415	0.073333	0.003166	0.006928
429454	0.377238	0.073333	0.003166	0.006928
429891	0.377739	0.073333	0.003166	0.006928
430066	0.377940	0.073333	0.003166	0.006928
430078	0.377954	0.073333	0.003166	0.006928
430320	0.378239	0.073333	0.003166	0.006928
430579	0.378558	0.073333	0.003166	0.006928
431133	0.379246	0.073333	0.003166	0.006928
431259	0.379406	0.073333	0.003166	0.006928
431338	0.380122	0.073333	0.003166	0.006928
431711	0.383827	0.073333	0.003166	0.006928
432715	0.395894	0.073333	0.003166	0.006928
434215	0.449734	0.073333	0.003166	0.006928
434279	0.452030	0.060000	0.003166	0.005972
434425	0.457267	0.060000	0.003166	0.005972
437528	0.501849	0.060000	0.002714	0.005733
438335	0.502756	0.060000	0.002714	0.005733
443666	0.508750	0.060000	0.002714	0.005733
444991	0.510239	0.060000	0.002714	0.005733
445772	0.511116	0.060000	0.002714	0.005733
446241	0.511643	0.060000	0.002714	0.005733
446730	0.512192	0.060000	0.002714	0.005733
446753	0.512218	0.060000	0.002714	0.005733
448095	0.513722	0.026667	0.002714	0.003344
448168	0.513803	0.026667	0.002714	0.003344
449315	0.515063	0.026667	0.002714	0.003344
449575	0.515366	0.026667	0.002714	0.003344
449597	0.515392	0.026667	0.002714	0.003344
450645	0.539941	0.026667	0.002714	0.003344
451079	0.550255	0.026667	0.002714	0.003344
451255	0.554439	0.026667	0.002714	0.003344
451633	0.563432	0.026667	0.002714	0.003344
452001	0.572186	0.026667	0.002714	0.003344
452397	0.581607	0.026667	0.002714	0.003344
452588	0.582438	0.026667	0.002714	0.003344
453212	0.582871	0.026667	0.002714	0.003344
453370	0.582979	0.026667	0.002714	0.003344
453610	0.583145	0.026667	0.002714	0.003344
453793	0.583270	0.026667	0.002714	0.003344
454276	0.583603	0.026667	0.002714	0.003344
454865	0.584012	0.026667	0.002714	0.003344
455030	0.584127	0.026667	0.002714	0.003344
455049	0.584140	0.026667	0.002714	0.003344
455734	0.584617	0.026667	0.002714	0.003344
455980	0.584790	0.026667	0.002714	0.003344
456624	0.585280	0.026667	0.002714	0.003344
457950	0.586524	0.026667	0.002714	0.003344
458058	0.586625	0.023333	0.002714	0.003106
458220	0.586775	0.023333	0.002714	0.003106
458287	0.586838	0.023333	0.002714	0.003106
460745	0.589121	0.023333	0.002714	0.003106
461124	0.589471	0.023333	0.002714	0.003106
463907	0.592024	0.023333	0.002714	0.003106
464133	0.592231	0.023333	0.002714	0.003106
464210	0.592320	0.023333	0.002714	0.003106
464380	0.592515	0.023333	0.002714	0.003106
464397	0.592535	0.023333	0.002714	0.003106
464640	0.592815	0.023333	0.002714	0.003106
464689	0.592871	0.023333	0.002714	0.003106
464730	0.592936	0.023333	0.002714	0.003106
465211	0.593958	0.023333	0.002714	0.003106
465316	0.594007	0.020000	0.002714	0.002867
465481	0.594085	0.020000	0.002714	0.002867
465502	0.594093	0.020000	0.002714	0.002867
465709	0.594176	0.020000	0.002714	0.002867
466199	0.594335	0.020000	0.002714	0.002867
466241	0.594348	0.020000	0.002714	0.002867
466637	0.594469	0.020000	0.002714	0.002867
467218	0.594627	0.020000	0.002714	0.002867
467658	0.594746	0.020000	0.002714	0.002867
467774	0.594778	0.020000	0.002714	0.002867
467827	0.594790	0.020000	0.002714	0.002867
469398	0.595035	0.020000	0.002714	0.002867
469719	0.595082	0.020000	0.002714	0.002867
470437	0.595187	0.020000	0.002714	0.002867
471763	0.595381	0.020000	0.002714	0.002867
472498	0.595489	0.020000	0.002714	0.002867
472666	0.595513	0.020000	0.002714	0.002867
472802	0.595533	0.020000	0.002714	0.002867
473647	0.595656	0.020000	0.002714	0.002867
475023	0.595856	0.020000	0.002714	0.002867
475025	0.595856	0.020000	0.002714	0.002867
475391	0.595909	0.020000	0.002714	0.002867
475558	0.595933	0.020000	0.002714	0.002867
476031	0.596001	0.020000	0.002714	0.002867
476348	0.596047	0.020000	0.002714	0.002867
476947	0.596132	0.020000	0.002714	0.002867
477036	0.596145	0.020000	0.002714	0.002867
477283	0.596180	0.020000	0.002714	0.002867
477456	0.596205	0.020000	0.002714	0.002867
477829	0.596258	0.020000	0.002714	0.002867
477936	0.596273	0.020000	0.002714	0.002867
478151	0.596304	0.020000	0.002714	0.002867
478336	0.596330	0.020000	0.002714	0.002867
478673	0.596378	0.020000	0.002714	0.002867
478939	0.596416	0.020000	0.002714	0.002867
478952	0.596418	0.020000	0.002714	0.002867
478999	0.596425	0.020000	0.002714	0.002867
479006	0.596426	0.020000	0.002714	0.002867
479733	0.596529	0.020000	0.002714	0.002867
479745	0.596531	0.020000	0.002714	0.002867
479789	0.596537	0.020000	0.002714	0.002867
480148	0.596588	0.020000	0.002714	0.002867
480209	0.596597	0.020000	0.002714	0.002867
480417	0.596626	0.020000	0.002714	0.002867
480582	0.596649	0.020000	0.002714	0.002867
480616	0.596654	0.020000	0.002714	0.002867
481070	0.596716	0.020000	0.002714	0.002867
481235	0.596739	0.020000	0.002714	0.002867
481258	0.596742	0.020000	0.002714	0.002867
482214	0.596870	0.020000	0.002714	0.002867
482618	0.596923	0.020000	0.002714	0.002867
482680	0.596932	0.020000	0.002714	0.002867
482931	0.596965	0.020000	0.002714	0.002867
483215	0.597003	0.020000	0.002714	0.002867
483790	0.597080	0.020000	0.002714	0.002867
483993	0.597107	0.020000	0.002714	0.002867
484158	0.597129	0.020000	0.002714	0.002867
484779	0.597825	0.020000	0.002714	0.002867
484927	0.597991	0.020000	0.002714	0.002867
485469	0.599112	0.020000	0.002714	0.002867
486489	0.599348	0.020000	0.002714	0.002867
486606	0.599370	0.020000	0.002714	0.002867
486912	0.599429	0.020000	0.002714	0.002867
487254	0.599490	0.020000	0.002714	0.002867
487399	0.599516	0.020000	0.002714	0.002867
488265	0.599669	0.020000	0.002714	0.002867
488483	0.599708	0.020000	0.002714	0.002867
488487	0.599709	0.020000	0.002714	0.002867
489579	0.599902	0.020000	0.002714	0.002867
489666	0.599918	0.020000	0.002714	0.002867
489752	0.599933	0.020000	0.002714	0.002867
490379	0.600044	0.020000	0.002714	0.002867
490385	0.600045	0.020000	0.002714	0.002867
490603	0.600083	0.020000	0.002714	0.002867
490688	0.600098	0.020000	0.002714	0.002867
490736	0.600107	0.020000	0.002714	0.002867
491613	0.600482	0.020000	0.002714	0.002867
491880	0.600614	0.020000	0.002714	0.002867
492514	0.600930	0.020000	0.002714	0.002867
492547	0.600946	0.020000	0.002714	0.002867
492626	0.600985	0.020000	0.002714	0.002867
492651	0.600998	0.020000	0.002714	0.002867
492706	0.601025	0.020000	0.002714	0.002867
492815	0.601079	0.020000	0.002714	0.002867
493520	0.601430	0.020000	0.002714	0.002867
494019	0.602348	0.020000	0.002714	0.002867
494093	0.602484	0.016667	0.002714	0.002628
494410	0.603067	0.016667	0.002714	0.002628
496803	0.607470	0.016667	0.002714	0.002628
496829	0.607517	0.016667	0.002714	0.002628
496837	0.607532	0.016667	0.001809	0.002150
496861	0.607576	0.016667	0.001809	0.002150
496886	0.607622	0.016667	0.001809	0.002150
496891	0.607632	0.016667	0.001809	0.002150
496951	0.607742	0.016667	0.001809	0.002150
496969	0.607775	0.016667	0.001809	0.002150
496987	0.607808	0.016667	0.001809	0.002150
497774	0.609256	0.016667	0.001809	0.002150
498096	0.609448	0.016667	0.001809	0.002150
498151	0.609481	0.016667	0.001809	0.002150
498523	0.609703	0.016667	0.001809	0.002150
499071	0.610030	0.016667	0.001809	0.002150
499299	0.610166	0.016667	0.001809	0.002150
499579	0.610334	0.016667	0.001809	0.002150
500355	0.610797	0.016667	0.001809	0.002150
501189	0.611295	0.016667	0.001809	0.002150
501305	0.611364	0.016667	0.001809	0.002150
501928	0.611736	0.016667	0.001809	0.002150
502058	0.611791	0.016667	0.001809	0.002150
502278	0.611853	0.016667	0.001809	0.002150
502570	0.611912	0.016667	0.001809	0.002150
502734	0.611940	0.016667	0.001809	0.002150
502748	0.611942	0.016667	0.001809	0.002150
503071	0.611991	0.016667	0.001809	0.002150
503606	0.612065	0.016667	0.001809	0.002150
503911	0.612108	0.016667	0.001809	0.002150
503922	0.612109	0.016667	0.001809	0.002150
503967	0.612115	0.016667	0.001809	0.002150
504013	0.612121	0.016667	0.001809	0.002150
504343	0.612165	0.016667	0.001809	0.002150
504744	0.612217	0.016667	0.001809	0.002150
504970	0.612247	0.016667	0.001809	0.002150
505261	0.612284	0.016667	0.001809	0.002150
505871	0.612366	0.016667	0.001809	0.002150
506186	0.612407	0.016667	0.001809	0.002150
506259	0.612417	0.016667	0.001809	0.002150
507584	0.612580	0.016667	0.001809	0.002150
507893	0.612605	0.016667	0.001809	0.002150
508011	0.612614	0.016667	0.001809	0.002150
508172	0.612626	0.016667	0.001809	0.002150
508321	0.612636	0.016667	0.001809	0.002150
508560	0.612652	0.016667	0.001809	0.002150
508683	0.612660	0.016667	0.001809	0.002150
509253	0.612698	0.016667	0.001809	0.002150
509337	0.612704	0.016667	0.001809	0.002150
509408	0.612709	0.016667	0.001809	0.002150
509611	0.612722	0.016667	0.001809	0.002150
509690	0.612727	0.016667	0.001809	0.002150
509695	0.612727	0.016667	0.001809	0.002150
509929	0.612743	0.016667	0.001809	0.002150
509985	0.612746	0.016667	0.001809	0.002150
510145	0.612757	0.016667	0.001809	0.002150
510263	0.612774	0.016667	0.001809	0.002150
510725	0.613324	0.016667	0.001809	0.002150
510810	0.613416	0.016667	0.001809	0.002150
510812	0.613418	0.016667	0.001809	0.002150
511671	0.614319	0.016667	0.001809	0.002150
511726	0.614343	0.016667	0.001809	0.002150
511931	0.614435	0.016667	0.001809	0.002150
512247	0.614633	0.016667	0.001809	0.002150
512477	0.614777	0.016667	0.001809	0.002150
512613	0.614862	0.016667	0.001809	0.002150
512617	0.614864	0.016667	0.001809	0.002150
513080	0.615154	0.016667	0.001809	0.002150
513886	0.615355	0.016667	0.001809	0.002150
513901	0.615359	0.016667	0.001809	0.002150
514769	0.615556	0.016667	0.001809	0.002150
516082	0.615854	0.016667	0.001809	0.002150
516177	0.615875	0.016667	0.001809	0.002150
516375	0.615920	0.016667	0.001809	0.002150
516390	0.615920	0.016667	0.001809	0.002150
516684	0.615929	0.016667	0.001809	0.002150
517747	0.615958	0.016667	0.001809	0.002150
517763	0.615958	0.016667	0.001809	0.002150
517814	0.615960	0.016667	0.001809	0.002150
517842	0.615960	0.016667	0.001809	0.002150
517862	0.615961	0.016667	0.001809	0.002150
519472	0.615993	0.016667	0.001809	0.002150
519534	0.615994	0.016667	0.001809	0.002150
519550	0.615994	0.016667	0.001809	0.002150
520042	0.616004	0.016667	0.001809	0.002150
520249	0.616008	0.016667	0.001809	0.002150
520273	0.616008	0.016667	0.001809	0.002150
520807	0.616019	0.016667	0.001809	0.002150
522014	0.616046	0.016667	0.001809	0.002150
522293	0.616054	0.016667	0.001809	0.002150
522367	0.616056	0.016667	0.001809	0.002150
522670	0.616064	0.016667	0.001809	0.002150
523416	0.616091	0.016667	0.001809	0.002150
523919	0.616109	0.016667	0.001809	0.002150
524041	0.616127	0.016667	0.001809	0.002150
524413	0.616182	0.016667	0.001809	0.002150
525240	0.616304	0.016667	0.001809	0.002150
526268	0.617528	0.016667	0.001809	0.002150
527031	0.617946	0.016667	0.001809	0.002150
527936	0.618138	0.016667	0.001809	0.002150
528059	0.618163	0.016667	0.001809	0.002150
528307	0.618214	0.016667	0.001809	0.002150
528365	0.618226	0.016667	0.001809	0.002150
528970	0.618350	0.016667	0.001809	0.002150
529262	0.618411	0.016667	0.001809	0.002150
529815	0.618530	0.016667	0.001809	0.002150
530897	0.618762	0.016667	0.001809	0.002150
531038	0.618792	0.016667	0.001809	0.002150
531056	0.618796	0.016667	0.001809	0.002150
532157	0.619026	0.016667	0.001809	0.002150
533060	0.619220	0.016667	0.001809	0.002150
533209	0.619476	0.016667	0.001809	0.002150
533358	0.619731	0.016667	0.001809	0.002150
533849	0.620482	0.016667	0.001809	0.002150
533976	0.620640	0.016667	0.001809	0.002150
534656	0.621305	0.016667	0.001809	0.002150
535379	0.621484	0.016667	0.001809	0.002150
535425	0.621495	0.016667	0.001809	0.002150
535601	0.621539	0.016667	0.001809	0.002150
535659	0.621553	0.016667	0.001809	0.002150
535684	0.621559	0.016667	0.001809	0.002150
536355	0.621725	0.016667	0.001809	0.002150
536659	0.621799	0.016667	0.001809	0.002150
536875	0.621852	0.016667	0.001809	0.002150
536965	0.621874	0.016667	0.001809	0.002150
537008	0.621884	0.016667	0.001809	0.002150
537028	0.621889	0.016667	0.001809	0.002150
537425	0.621983	0.016667	0.001809	0.002150
537608	0.622027	0.016667	0.001809	0.002150
537673	0.622042	0.016667	0.001809	0.002150
538028	0.622287	0.016667	0.001809	0.002150
538736	0.622583	0.016667	0.001809	0.002150
540464	0.623031	0.016667	0.001809	0.002150
540603	0.623070	0.016667	0.001809	0.002150
540969	0.623183	0.016667	0.001809	0.002150
540990	0.623190	0.016667	0.001809	0.002150
542049	0.623564	0.016667	0.001809	0.002150
542169	0.623606	0.016667	0.001809	0.002150
542478	0.623741	0.016667	0.001809	0.002150
542622	0.623804	0.016667	0.001809	0.002150
545020	0.626087	0.016667	0.001809	0.002150
545074	0.626184	0.016667	0.001809	0.002150
545906	0.627680	0.016667	0.001809	0.002150
546261	0.628318	0.016667	0.001809	0.002150
546701	0.629109	0.016667	0.001809	0.002150
547199	0.629314	0.016667	0.001809	0.002150
547460	0.629403	0.016667	0.001809	0.002150
547563	0.629438	0.016667	0.001809	0.002150
547692	0.629482	0.016667	0.001809	0.002150
547953	0.629571	0.016667	0.001809	0.002150
547961	0.629573	0.016667	0.001809	0.002150
547991	0.629584	0.016667	0.001809	0.002150
548035	0.629599	0.016667	0.001809	0.002150
548276	0.629681	0.016667	0.001809	0.002150
548483	0.629751	0.010000	0.001809	0.001672
548484	0.629752	0.010000	0.001809	0.001672
548585	0.629786	0.010000	0.001809	0.001672
549333	0.630041	0.010000	0.001809	0.001672
549497	0.630092	0.010000	0.001809	0.001672
549680	0.630150	0.010000	0.001809	0.001672
549865	0.630208	0.010000	0.001809	0.001672
550732	0.630480	0.010000	0.001809	0.001672
552906	0.635302	0.010000	0.001809	0.001672
553412	0.646344	0.010000	0.001809	0.001672
553613	0.653206	0.010000	0.001809	0.001672
554242	0.674750	0.006667	0.001809	0.001433
554420	0.680840	0.006667	0.001809	0.001433
554678	0.687272	0.006667	0.001809	0.001433
554706	0.687970	0.006667	0.001809	0.001433
554876	0.689629	0.006667	0.001809	0.001433
555253	0.693309	0.006667	0.001809	0.001433
555394	0.694052	0.006667	0.001809	0.001433
555691	0.695617	0.006667	0.001809	0.001433
555785	0.696111	0.006667	0.001809	0.001433
555825	0.696216	0.006667	0.001809	0.001433
556251	0.696694	0.006667	0.001809	0.001433
556846	0.697361	0.006667	0.001809	0.001433
557127	0.697624	0.006667	0.001809	0.001433
557177	0.697671	0.006667	0.001809	0.001433
557500	0.697973	0.006667	0.001809	0.001433
557639	0.698067	0.006667	0.001809	0.001433
557777	0.698161	0.006667	0.001809	0.001433
558286	0.698359	0.006667	0.001809	0.001433
559340	0.698759	0.006667	0.001809	0.001433
559952	0.698979	0.006667	0.001809	0.001433
560844	0.699300	0.006667	0.001809	0.001433
560962	0.699343	0.006667	0.001809	0.001433
561196	0.699426	0.006667	0.001809	0.001433
561424	0.699507	0.006667	0.001809	0.001433
562458	0.699871	0.006667	0.001809	0.001433
562549	0.699903	0.006667	0.001809	0.001433
563886	0.700350	0.006667	0.001809	0.001433
564204	0.700454	0.006667	0.001809	0.001433
564716	0.700619	0.006667	0.001809	0.001433
564838	0.700801	0.006667	0.001809	0.001433
564920	0.700922	0.006667	0.001809	0.001433
565079	0.701221	0.006667	0.001809	0.001433
565151	0.701357	0.006667	0.001809	0.001433
565183	0.701417	0.006667	0.001809	0.001433
565298	0.701633	0.006667	0.001809	0.001433
566381	0.703671	0.006667	0.001809	0.001433
566462	0.703823	0.006667	0.001809	0.001433
566745	0.703864	0.006667	0.001809	0.001433
567650	0.704033	0.006667	0.001809	0.001433
567669	0.704038	0.006667	0.001809	0.001433
568091	0.704159	0.006667	0.001809	0.001433
568805	0.704397	0.006667	0.001809	0.001433
568809	0.704398	0.006667	0.001809	0.001433
568956	0.704449	0.006667	0.001809	0.001433
569118	0.704504	0.006667	0.001809	0.001433
569424	0.704608	0.006667	0.001809	0.001433
569425	0.704609	0.006667	0.001809	0.001433
569474	0.704626	0.006667	0.001809	0.001433
569810	0.704750	0.006667	0.001809	0.001433
569984	0.704849	0.006667	0.001809	0.001433
570120	0.704952	0.006667	0.001809	0.001433
570153	0.704982	0.006667	0.001809	0.001433
570782	0.705547	0.006667	0.001809	0.001433
570916	0.705671	0.006667	0.001809	0.001433
571247	0.705976	0.006667	0.001809	0.001433
571984	0.706657	0.006667	0.001809	0.001433
572185	0.706843	0.006667	0.001809	0.001433
572300	0.706949	0.006667	0.001809	0.001433
572841	0.707449	0.006667	0.001809	0.001433
573010	0.707606	0.006667	0.001809	0.001433
573239	0.707818	0.006667	0.001809	0.001433
573387	0.707956	0.006667	0.001809	0.001433
573396	0.707965	0.006667	0.001809	0.001433
575305	0.709862	0.006667	0.001809	0.001433
576184	0.710736	0.006667	0.001809	0.001433
577305	0.712929	0.006667	0.001809	0.001433
577506	0.713322	0.006667	0.001809	0.001433
577708	0.713717	0.006667	0.001809	0.001433
578169	0.714619	0.006667	0.001809	0.001433
578617	0.715495	0.006667	0.001809	0.001433
578884	0.716017	0.006667	0.001809	0.001433
579402	0.717031	0.006667	0.001809	0.001433
579448	0.717120	0.006667	0.001809	0.001433
579539	0.717298	0.006667	0.001809	0.001433
579555	0.717330	0.006667	0.001809	0.001433
579796	0.717801	0.006667	0.001809	0.001433
579999	0.718198	0.006667	0.001809	0.001433
580105	0.718406	0.006667	0.001809	0.001433
580346	0.718877	0.006667	0.001809	0.001433
580885	0.719931	0.006667	0.001809	0.001433
581348	0.720837	0.006667	0.001809	0.001433
581508	0.721150	0.006667	0.001809	0.001433
581802	0.721279	0.006667	0.001809	0.001433
581992	0.721362	0.006667	0.001809	0.001433
582560	0.721611	0.006667	0.001809	0.001433
585785	0.721893	0.006667	0.001809	0.001433
586727	0.721905	0.006667	0.001809	0.001433
587843	0.721917	0.006667	0.001809	0.001433
588500	0.721925	0.006667	0.001809	0.001433
589902	0.722498	0.006667	0.001809	0.001433
590075	0.722515	0.006667	0.001809	0.001433
590675	0.722534	0.006667	0.001809	0.001433
591563	0.722541	0.006667	0.001809	0.001433
593350	0.722553	0.006667	0.001809	0.001433
593482	0.722554	0.006667	0.001809	0.001433
593483	0.722554	0.006667	0.001809	0.001433
593797	0.722556	0.006667	0.001809	0.001433
593909	0.722556	0.006667	0.001809	0.001433
594138	0.722558	0.006667	0.001809	0.001433
595009	0.722564	0.003333	0.001809	0.001194
595367	0.722566	0.003333	0.001809	0.001194
595618	0.722568	0.003333	0.001809	0.001194
596596	0.722574	0.003333	0.001809	0.001194
596823	0.722575	0.003333	0.001809	0.001194
596844	0.722575	0.003333	0.001809	0.001194
598431	0.722585	0.003333	0.001809	0.001194
598966	0.722589	0.003333	0.001809	0.001194
598969	0.722589	0.003333	0.001809	0.001194
599267	0.722591	0.003333	0.001809	0.001194
599301	0.722591	0.003333	0.001809	0.001194
600570	0.722599	0.003333	0.001809	0.001194
601884	0.723069	0.003333	0.001809	0.001194
602325	0.723073	0.003333	0.001809	0.001194
602340	0.723073	0.003333	0.001809	0.001194
604647	0.723090	0.003333	0.001809	0.001194
605164	0.723426	0.003333	0.001809	0.001194
605583	0.723714	0.003333	0.001809	0.001194
605710	0.723753	0.003333	0.001809	0.001194
606096	0.723858	0.003333	0.001809	0.001194
606683	0.724019	0.003333	0.001809	0.001194
607433	0.724223	0.003333	0.001809	0.001194
610011	0.724780	0.003333	0.001809	0.001194
610028	0.724783	0.003333	0.001809	0.001194
610291	0.724840	0.003333	0.001809	0.001194
610304	0.724843	0.003333	0.001809	0.001194
610482	0.724879	0.003333	0.001809	0.001194
611409	0.725109	0.003333	0.001809	0.001194
611643	0.725159	0.003333	0.001809	0.001194
611734	0.725165	0.003333	0.001809	0.001194
612092	0.725169	0.003333	0.001809	0.001194
612629	0.725175	0.003333	0.001809	0.001194
612754	0.725176	0.003333	0.001809	0.001194
614115	0.725185	0.003333	0.001809	0.001194
614345	0.725186	0.003333	0.001809	0.001194
616504	0.725201	0.003333	0.001809	0.001194
618960	0.725238	0.003333	0.001809	0.001194
619543	0.725258	0.003333	0.001809	0.001194
619858	0.725269	0.003333	0.001809	0.001194
620327	0.725285	0.003333	0.001809	0.001194
620818	0.725302	0.003333	0.001809	0.001194
620904	0.725305	0.003333	0.001809	0.001194
621322	0.725321	0.003333	0.001809	0.001194
621344	0.725322	0.003333	0.001809	0.001194
621598	0.725332	0.003333	0.001809	0.001194
622355	0.725361	0.003333	0.001809	0.001194
622423	0.725364	0.003333	0.001809	0.001194
623334	0.725399	0.003333	0.001809	0.001194
623498	0.725405	0.003333	0.001809	0.001194
624527	0.725445	0.003333	0.001809	0.001194
625488	0.725481	0.003333	0.001809	0.001194
625877	0.725496	0.003333	0.001809	0.001194
627378	0.725554	0.003333	0.001809	0.001194
629270	0.725626	0.003333	0.001809	0.001194
631653	0.725718	0.003333	0.001809	0.001194
632576	0.725753	0.003333	0.001809	0.001194
632803	0.725763	0.003333	0.001809	0.001194
635031	0.725848	0.003333	0.001809	0.001194
639857	0.726433	0.003333	0.001809	0.001194
640905	0.726659	0.003333	0.001809	0.001194
641495	0.726785	0.003333	0.001809	0.001194
641528	0.726792	0.003333	0.001809	0.001194
643784	0.727283	0.003333	0.001809	0.001194
644969	0.728351	0.003333	0.001809	0.001194
645554	0.728812	0.003333	0.001809	0.001194
647201	0.729137	0.003333	0.001809	0.001194
649238	0.729702	0.003333	0.001809	0.001194
650458	0.730101	0.003333	0.001809	0.001194
650473	0.730106	0.003333	0.001809	0.001194
