pdist	gdist	derEHH	ancEHH	EHH
675289	0.735969	0.016652	0.003395	0.006358
677130	0.736255	0.016652	0.003395	0.006358
678033	0.737195	0.016652	0.003395	0.006358
678294	0.737497	0.016652	0.003395	0.006358
679076	0.738010	0.016652	0.003395	0.006358
679622	0.738368	0.016652	0.003395	0.006358
679813	0.738493	0.016652	0.003395	0.006358
680501	0.738949	0.016652	0.003395	0.006358
680809	0.739153	0.016652	0.003395	0.006358
681052	0.739316	0.016652	0.003395	0.006358
681329	0.739501	0.016652	0.003395	0.006358
681453	0.739584	0.016652	0.003395	0.006358
681618	0.739608	0.016652	0.003395	0.006358
685031	0.740047	0.016652	0.003395	0.006358
685845	0.740136	0.016652	0.003395	0.006358
686265	0.740181	0.016652	0.003395	0.006358
686430	0.740198	0.016652	0.003395	0.006358
686630	0.740217	0.016652	0.003395	0.006358
687063	0.740258	0.016652	0.003395	0.006358
688394	0.740377	0.016652	0.003395	0.006358
688395	0.740377	0.016652	0.003395	0.006358
688988	0.740426	0.016652	0.003395	0.006358
689330	0.740453	0.016652	0.003395	0.006358
689641	0.740479	0.016652	0.003395	0.006358
690540	0.740552	0.016652	0.003395	0.006358
690544	0.740553	0.016652	0.003395	0.006358
690823	0.740575	0.016652	0.003395	0.006358
691445	0.740625	0.016652	0.003395	0.006358
692181	0.740685	0.016652	0.003395	0.006358
692959	0.740748	0.016652	0.003395	0.006358
693028	0.740754	0.016652	0.003395	0.006358
693541	0.740796	0.016652	0.003395	0.006358
693935	0.740828	0.016652	0.003395	0.006358
694327	0.740860	0.016652	0.003395	0.006358
694815	0.740900	0.016652	0.003395	0.006358
695465	0.740954	0.016652	0.003395	0.006358
695870	0.740988	0.016652	0.003395	0.006358
696319	0.741026	0.016652	0.003395	0.006358
696797	0.741067	0.016652	0.003395	0.006358
697331	0.741116	0.016652	0.003395	0.006358
697734	0.741162	0.016652	0.003395	0.006358
698143	0.741209	0.016652	0.003395	0.006358
698435	0.741243	0.016652	0.003395	0.006358
698436	0.741243	0.016652	0.003395	0.006358
698524	0.741253	0.016652	0.003395	0.006358
699375	0.741731	0.016652	0.003395	0.006358
700225	0.742919	0.016652	0.003395	0.006358
700487	0.743330	0.016652	0.003395	0.006358
700496	0.743344	0.016652	0.003395	0.006358
700575	0.743467	0.016652	0.003395	0.006358
700580	0.743475	0.016652	0.003395	0.006358
700584	0.743481	0.016652	0.003395	0.006358
700588	0.743488	0.016652	0.003395	0.006358
700603	0.743511	0.016652	0.003395	0.006358
700675	0.743624	0.016652	0.003395	0.006358
700852	0.743901	0.016652	0.003395	0.006358
700985	0.744109	0.016652	0.003395	0.006358
701379	0.744726	0.016652	0.003395	0.006358
701755	0.745315	0.016652	0.003395	0.006358
702238	0.746071	0.016652	0.003395	0.006358
703121	0.747451	0.016652	0.003395	0.006358
703838	0.752004	0.016652	0.003395	0.006358
704085	0.753580	0.016652	0.003395	0.006358
704847	0.758426	0.016652	0.003395	0.006358
704948	0.759069	0.016652	0.003395	0.006358
704998	0.759387	0.016652	0.003395	0.006358
705372	0.761765	0.016652	0.003395	0.006358
705493	0.762453	0.016652	0.003395	0.006358
705594	0.762857	0.016652	0.003395	0.006358
706225	0.763748	0.016652	0.003395	0.006358
706882	0.764485	0.016652	0.003395	0.006358
706958	0.764571	0.016652	0.003395	0.006358
707093	0.764722	0.016652	0.003395	0.006358
707296	0.764904	0.016652	0.003395	0.006358
707495	0.765017	0.016652	0.003395	0.006358
708047	0.765264	0.016652	0.003395	0.006358
709875	0.765991	0.016652	0.003395	0.006358
709899	0.766001	0.016652	0.003395	0.006358
710077	0.766071	0.016652	0.003395	0.006358
710657	0.766300	0.016652	0.003395	0.006358
711314	0.766560	0.016652	0.003395	0.006358
711442	0.766611	0.016652	0.003395	0.006358
711514	0.766640	0.016652	0.003395	0.006358
712784	0.767148	0.016652	0.003395	0.006358
713864	0.767580	0.016652	0.003395	0.006358
713962	0.767619	0.016652	0.003395	0.006358
714931	0.768007	0.016652	0.003395	0.006358
715105	0.768077	0.016652	0.003395	0.006358
715340	0.768172	0.016652	0.003395	0.006358
716559	0.768663	0.016652	0.003395	0.006358
716805	0.768762	0.016652	0.003395	0.006358
716806	0.768762	0.016652	0.003395	0.006358
717279	0.768950	0.016652	0.003395	0.006358
717349	0.768978	0.016652	0.003395	0.006358
718413	0.769386	0.016652	0.003395	0.006358
721288	0.770384	0.016652	0.003395	0.006358
721386	0.770417	0.016652	0.003395	0.006358
721665	0.770511	0.016652	0.003395	0.006358
722509	0.770797	0.016652	0.003395	0.006358
723667	0.771153	0.016652	0.003395	0.006358
723912	0.771226	0.016652	0.003395	0.006358
724143	0.771293	0.016652	0.003395	0.006358
724430	0.771376	0.016652	0.003395	0.006358
724945	0.771526	0.016652	0.003395	0.006358
725294	0.771627	0.016652	0.003395	0.006358
726339	0.771925	0.016652	0.003395	0.006358
730075	0.772991	0.016652	0.003395	0.006358
730294	0.773062	0.016652	0.003395	0.006358
730358	0.773090	0.016652	0.003395	0.006358
730806	0.773331	0.016652	0.003395	0.006358
730910	0.773386	0.016652	0.003395	0.006358
731388	0.773643	0.016652	0.003395	0.006358
731446	0.773675	0.016652	0.003395	0.006358
732412	0.774377	0.016652	0.003395	0.006358
732607	0.774541	0.016652	0.003395	0.006358
732999	0.774928	0.016652	0.003395	0.006358
733024	0.774953	0.016652	0.003395	0.006358
733066	0.774994	0.016652	0.003395	0.006358
733179	0.775116	0.016652	0.003395	0.006358
733748	0.775852	0.016652	0.003395	0.006358
734162	0.776410	0.016652	0.003395	0.006358
734270	0.776556	0.016652	0.003395	0.006358
735888	0.778601	0.016652	0.003395	0.006358
735922	0.778642	0.016652	0.003395	0.006358
736277	0.779070	0.016652	0.003395	0.006358
737014	0.779957	0.016652	0.003395	0.006358
740341	0.784056	0.016652	0.003395	0.006358
741130	0.786700	0.016652	0.003395	0.006358
743790	0.804157	0.016652	0.003086	0.006307
744139	0.806446	0.016652	0.003086	0.006307
745052	0.808589	0.014884	0.003086	0.005691
745271	0.808812	0.014884	0.003086	0.005691
745385	0.808929	0.014884	0.003086	0.005691
745870	0.809425	0.014884	0.003086	0.005691
746370	0.809936	0.014884	0.003086	0.005691
747286	0.810872	0.014884	0.003086	0.005691
747506	0.811097	0.014884	0.003086	0.005691
748278	0.811886	0.014884	0.003086	0.005691
750540	0.814199	0.014884	0.003086	0.005691
750554	0.814213	0.014884	0.003086	0.005691
750815	0.814480	0.014884	0.003086	0.005691
750860	0.814526	0.014884	0.003086	0.005691
750910	0.814577	0.014884	0.003086	0.005691
751856	0.815544	0.014884	0.003086	0.005691
752226	0.815922	0.014884	0.003086	0.005691
756259	0.819962	0.014884	0.003086	0.005691
756259	0.819962	0.014884	0.003086	0.005691
756283	0.819984	0.014884	0.003086	0.005691
761189	0.824235	0.014884	0.003086	0.005691
762213	0.825080	0.014884	0.003086	0.005691
764195	0.826664	0.014884	0.003086	0.005691
764348	0.826763	0.014884	0.003086	0.005691
764453	0.826831	0.014884	0.003086	0.005691
765411	0.827452	0.014884	0.003086	0.005691
765844	0.827732	0.014884	0.003086	0.005691
766198	0.827928	0.014884	0.003086	0.005691
768001	0.828930	0.014884	0.003086	0.005691
768384	0.829143	0.014884	0.003086	0.005691
768558	0.829239	0.014884	0.003086	0.005691
769372	0.829692	0.014884	0.003086	0.005691
769784	0.829920	0.014884	0.003086	0.005691
770700	0.830429	0.014884	0.003086	0.005691
770966	0.830577	0.014884	0.003086	0.005691
774241	0.832405	0.014884	0.003086	0.005691
774539	0.832603	0.014884	0.003086	0.005691
774814	0.832786	0.014884	0.003086	0.005691
775700	0.833375	0.014884	0.003086	0.005691
775898	0.833507	0.014884	0.003086	0.005691
776167	0.833713	0.014884	0.003086	0.005691
776616	0.834095	0.014884	0.003086	0.005691
776932	0.834364	0.014884	0.003086	0.005691
778904	0.836052	0.014884	0.003086	0.005691
779236	0.836338	0.014884	0.003086	0.005691
779727	0.836764	0.014884	0.003086	0.005691
779797	0.836825	0.014884	0.003086	0.005691
779977	0.836981	0.014884	0.003086	0.005691
780248	0.837216	0.014884	0.003086	0.005691
780851	0.837738	0.014884	0.003086	0.005691
782789	0.839410	0.014884	0.003086	0.005691
783263	0.839819	0.014884	0.003086	0.005691
783316	0.839864	0.014884	0.003086	0.005691
784141	0.840569	0.014884	0.003086	0.005691
784178	0.840600	0.014884	0.003086	0.005691
785192	0.841467	0.014884	0.003086	0.005691
786633	0.842698	0.014884	0.003086	0.005691
788374	0.844604	0.014884	0.003086	0.005691
789603	0.845949	0.014884	0.003086	0.005691
790548	0.849684	0.014884	0.003086	0.005691
790893	0.852377	0.014884	0.003086	0.005691
791637	0.858185	0.014884	0.003086	0.005691
791965	0.860746	0.014884	0.003086	0.005691
792239	0.862916	0.014884	0.003086	0.005691
792633	0.863240	0.014884	0.003086	0.005691
792709	0.863302	0.014884	0.003086	0.005691
792955	0.863503	0.014884	0.003086	0.005691
793123	0.863640	0.014884	0.003086	0.005691
793686	0.864081	0.014884	0.003086	0.005691
793904	0.864196	0.014884	0.003086	0.005691
794687	0.864601	0.014884	0.003086	0.005691
795600	0.865063	0.014884	0.003086	0.005691
796088	0.865366	0.014884	0.003086	0.005691
796852	0.865841	0.014884	0.003086	0.005691
796913	0.865879	0.014884	0.003086	0.005691
796925	0.865886	0.014884	0.003086	0.005691
797278	0.866103	0.014884	0.003086	0.005691
797406	0.866180	0.014884	0.003086	0.005691
797562	0.866274	0.014884	0.003086	0.005691
797729	0.866370	0.014884	0.003086	0.005691
798036	0.866547	0.014884	0.003086	0.005691
798366	0.866730	0.014884	0.003086	0.005691
798809	0.866974	0.014884	0.003086	0.005691
798992	0.867075	0.014884	0.003086	0.005691
801068	0.868217	0.014884	0.003086	0.005691
802524	0.869014	0.014884	0.003086	0.005691
803059	0.869237	0.014884	0.003086	0.005691
804416	0.869584	0.014884	0.003086	0.005691
804464	0.869596	0.014884	0.003086	0.005691
804518	0.869610	0.014884	0.003086	0.005691
804622	0.869636	0.014884	0.003086	0.005691
804664	0.869647	0.014884	0.003086	0.005691
804795	0.869680	0.014884	0.003086	0.005691
805144	0.869767	0.014884	0.003086	0.005691
805590	0.869879	0.014884	0.003086	0.005691
805898	0.869956	0.014884	0.003086	0.005691
805916	0.869960	0.014884	0.003086	0.005691
806132	0.870019	0.014884	0.003086	0.005691
806136	0.870020	0.014884	0.003086	0.005691
806203	0.870041	0.014884	0.003086	0.005691
807266	0.870371	0.014884	0.003086	0.005691
807389	0.870429	0.014884	0.003086	0.005691
808011	0.870907	0.014884	0.003086	0.005691
808594	0.871385	0.014884	0.003086	0.005691
808678	0.871455	0.014884	0.003086	0.005691
808861	0.871610	0.014884	0.003086	0.005691
810378	0.873012	0.014884	0.003086	0.005691
810427	0.873068	0.014884	0.003086	0.005691
810618	0.873310	0.014884	0.003086	0.005691
810740	0.873464	0.014884	0.003086	0.005691
811298	0.874180	0.014884	0.003086	0.005691
812093	0.875098	0.014884	0.003086	0.005691
812776	0.875716	0.014884	0.003086	0.005691
813192	0.876092	0.014884	0.003086	0.005691
813634	0.876491	0.014884	0.003086	0.005691
813960	0.876786	0.014884	0.003086	0.005691
814551	0.877011	0.014884	0.003086	0.005691
814635	0.877020	0.014884	0.003086	0.005691
814899	0.877049	0.014884	0.003086	0.005691
814958	0.877055	0.014884	0.003086	0.005691
816272	0.877185	0.014884	0.003086	0.005691
816635	0.877212	0.014884	0.003086	0.005691
818434	0.877345	0.014884	0.003086	0.005691
818530	0.877352	0.014884	0.003086	0.005691
818761	0.877367	0.014884	0.003086	0.005691
818769	0.877368	0.014884	0.003086	0.005691
819186	0.877396	0.014884	0.003086	0.005691
820267	0.877469	0.014884	0.003086	0.005691
820772	0.877503	0.014884	0.003086	0.005691
820823	0.877506	0.014884	0.003086	0.005691
821382	0.877544	0.014884	0.003086	0.005691
821865	0.877581	0.014884	0.003086	0.005691
822488	0.877668	0.014884	0.003086	0.005691
823485	0.878737	0.014884	0.003086	0.005691
824067	0.879404	0.014884	0.003086	0.005691
824504	0.879726	0.014884	0.003086	0.005691
824567	0.879772	0.014884	0.003086	0.005691
824787	0.879928	0.014884	0.003086	0.005691
825256	0.880260	0.014884	0.003086	0.005691
825841	0.880667	0.014884	0.003086	0.005691
826809	0.881327	0.014884	0.003086	0.005691
826979	0.881551	0.014884	0.003086	0.005691
827310	0.881630	0.014884	0.003086	0.005691
828158	0.881729	0.014884	0.003086	0.005691
828790	0.881803	0.014884	0.003086	0.005691
828854	0.881810	0.014884	0.003086	0.005691
829235	0.881854	0.014884	0.003086	0.005691
829306	0.881863	0.014884	0.003086	0.005691
829411	0.881875	0.014884	0.003086	0.005691
829656	0.881904	0.014884	0.003086	0.005691
829756	0.881915	0.014884	0.003086	0.005691
830182	0.881963	0.014884	0.003086	0.005691
830742	0.882020	0.014884	0.003086	0.005691
831418	0.882088	0.014884	0.003086	0.005691
831787	0.882125	0.014884	0.003086	0.005691
832535	0.882197	0.014884	0.003086	0.005691
833266	0.882268	0.014884	0.003086	0.005691
833643	0.882304	0.014884	0.003086	0.005691
833948	0.882333	0.014884	0.003086	0.005691
835070	0.882442	0.014884	0.003086	0.005691
835421	0.882476	0.014441	0.003086	0.005538
835649	0.882498	0.014441	0.003086	0.005538
835715	0.882504	0.014441	0.003086	0.005538
836353	0.882566	0.014441	0.003086	0.005538
836449	0.882575	0.014441	0.003086	0.005538
837517	0.882678	0.014441	0.003086	0.005538
838176	0.882742	0.014441	0.003086	0.005538
838505	0.882773	0.014441	0.003086	0.005538
838802	0.882802	0.014441	0.003086	0.005538
838964	0.882817	0.014441	0.003086	0.005538
839173	0.882837	0.014441	0.003086	0.005538
839314	0.882851	0.014441	0.003086	0.005538
841186	0.883032	0.014441	0.003086	0.005538
841310	0.883044	0.014441	0.003086	0.005538
841779	0.883089	0.014441	0.003086	0.005538
842730	0.883181	0.014441	0.003086	0.005538
843545	0.883354	0.014441	0.003086	0.005538
843961	0.883983	0.014441	0.003086	0.005538
844257	0.884027	0.014441	0.003086	0.005538
845035	0.884102	0.014441	0.003086	0.005538
846231	0.884217	0.014441	0.003086	0.005538
847003	0.884291	0.014441	0.003086	0.005538
847067	0.884297	0.014441	0.003086	0.005538
847476	0.884337	0.014441	0.003086	0.005538
847561	0.884345	0.014441	0.003086	0.005538
847592	0.884348	0.014441	0.003086	0.005538
847845	0.884372	0.014441	0.003086	0.005538
848054	0.884392	0.014441	0.003086	0.005538
848306	0.884416	0.014441	0.003086	0.005538
848349	0.884420	0.014441	0.003086	0.005538
849029	0.884486	0.014441	0.003086	0.005538
850070	0.884586	0.014441	0.003086	0.005538
850643	0.884641	0.014441	0.003086	0.005538
851356	0.884710	0.014441	0.003086	0.005538
851567	0.884730	0.014441	0.003086	0.005538
851796	0.884752	0.014441	0.003086	0.005538
852038	0.884776	0.014441	0.003086	0.005538
854342	0.884997	0.014441	0.003086	0.005538
854343	0.884997	0.014441	0.003086	0.005538
854690	0.885030	0.014441	0.003086	0.005538
855025	0.885078	0.014441	0.003086	0.005538
856088	0.886650	0.014441	0.003086	0.005538
856577	0.887439	0.014441	0.003086	0.005538
856769	0.887552	0.014441	0.003086	0.005538
856818	0.887559	0.014441	0.003086	0.005538
856976	0.887581	0.014441	0.003086	0.005538
857038	0.887584	0.014441	0.003086	0.005538
857686	0.887614	0.014441	0.003086	0.005538
857723	0.887616	0.014441	0.003086	0.005538
857930	0.887626	0.014441	0.003086	0.005538
858231	0.887640	0.014441	0.003086	0.005538
859191	0.887685	0.014441	0.003086	0.005538
859349	0.887692	0.014441	0.003086	0.005538
860062	0.887725	0.014441	0.003086	0.005538
860063	0.887725	0.014441	0.003086	0.005538
860086	0.887726	0.014441	0.003086	0.005538
860265	0.887735	0.014441	0.003086	0.005538
861389	0.887787	0.014441	0.003086	0.005538
861390	0.887787	0.014441	0.003086	0.005538
861409	0.887788	0.014441	0.003086	0.005538
862157	0.887823	0.014441	0.003086	0.005538
862879	0.887857	0.014441	0.003086	0.005538
862954	0.887860	0.014441	0.003086	0.005538
863744	0.887897	0.014441	0.003086	0.005538
864219	0.887919	0.014441	0.003086	0.005538
864353	0.887926	0.014441	0.003086	0.005538
864488	0.887932	0.014441	0.003086	0.005538
864698	0.887942	0.014441	0.003086	0.005538
864833	0.887948	0.014441	0.003086	0.005538
864856	0.887949	0.014441	0.003086	0.005538
864926	0.887952	0.014441	0.003086	0.005538
865062	0.887959	0.014441	0.003086	0.005538
865496	0.887979	0.014441	0.003086	0.005538
865589	0.887983	0.014441	0.003086	0.005538
865593	0.887983	0.014441	0.003086	0.005538
865804	0.887993	0.014441	0.003086	0.005538
866203	0.888012	0.014441	0.003086	0.005538
866335	0.888018	0.014441	0.003086	0.005538
866424	0.888022	0.014441	0.003086	0.005538
866628	0.888032	0.014441	0.003086	0.005538
867309	0.888064	0.014441	0.003086	0.005538
867359	0.888066	0.014441	0.003086	0.005538
867416	0.888069	0.014441	0.003086	0.005538
867883	0.888095	0.014441	0.003086	0.005538
868155	0.888111	0.014441	0.003086	0.005538
868673	0.888141	0.014441	0.003086	0.005538
869079	0.888164	0.014441	0.003086	0.005538
869131	0.888167	0.014441	0.003086	0.005538
869925	0.888213	0.014441	0.003086	0.005538
870550	0.888249	0.014441	0.003086	0.005538
871402	0.888298	0.014441	0.003086	0.005538
871686	0.888422	0.014441	0.003086	0.005538
871690	0.888424	0.014441	0.003086	0.005538
871736	0.888444	0.014441	0.003086	0.005538
872547	0.888797	0.014441	0.003086	0.005538
874828	0.889791	0.014441	0.003086	0.005538
874876	0.889812	0.014441	0.003086	0.005538
875077	0.889900	0.014441	0.003086	0.005538
875284	0.889990	0.014441	0.003086	0.005538
875334	0.890012	0.014441	0.003086	0.005538
875585	0.890121	0.014441	0.003086	0.005538
876067	0.890331	0.014441	0.003086	0.005538
876428	0.890488	0.014441	0.003086	0.005538
876617	0.890571	0.014441	0.003086	0.005538
876625	0.890574	0.014441	0.003086	0.005538
878257	0.891286	0.014441	0.003086	0.005538
878693	0.891479	0.014441	0.003086	0.005538
878852	0.891528	0.014441	0.003086	0.005538
879410	0.891666	0.014441	0.003086	0.005538
879670	0.891731	0.014441	0.003086	0.005538
881132	0.892121	0.014441	0.003086	0.005538
881384	0.892189	0.014441	0.003086	0.005538
881460	0.892210	0.014441	0.003086	0.005538
881793	0.892301	0.014441	0.003086	0.005538
881814	0.892306	0.014441	0.003086	0.005538
882200	0.892412	0.014441	0.003086	0.005538
882475	0.892487	0.014441	0.003086	0.005538
883376	0.892734	0.014441	0.003086	0.005538
883680	0.892817	0.014441	0.003086	0.005538
884002	0.892905	0.014441	0.003086	0.005538
885247	0.893245	0.014441	0.003086	0.005538
885266	0.893251	0.014441	0.003086	0.005538
885396	0.893286	0.014441	0.003086	0.005538
886231	0.893515	0.013999	0.003086	0.005384
887169	0.894029	0.013999	0.003086	0.005384
887265	0.894230	0.013999	0.003086	0.005384
887573	0.894474	0.013999	0.003086	0.005384
887688	0.894502	0.013999	0.003086	0.005384
888160	0.894619	0.013999	0.003086	0.005384
888235	0.894637	0.013999	0.003086	0.005384
888511	0.894702	0.013999	0.003086	0.005384
889137	0.894847	0.013999	0.003086	0.005384
889363	0.894893	0.013999	0.003086	0.005384
889777	0.894965	0.013999	0.003086	0.005384
890054	0.895014	0.013999	0.003086	0.005384
890723	0.895128	0.013999	0.003086	0.005384
890894	0.895156	0.013999	0.003086	0.005384
891745	0.895295	0.013999	0.003086	0.005384
892277	0.895441	0.013999	0.003086	0.005384
892743	0.895568	0.013852	0.003086	0.005333
893151	0.895703	0.013852	0.003086	0.005333
893302	0.895754	0.013852	0.003086	0.005333
894293	0.896109	0.013852	0.003086	0.005333
895236	0.896453	0.013852	0.003086	0.005333
896542	0.896822	0.013852	0.003086	0.005333
897200	0.896921	0.013852	0.003086	0.005333
897625	0.896992	0.013852	0.003086	0.005333
897685	0.897008	0.013852	0.003086	0.005333
897688	0.897010	0.013852	0.003086	0.005333
898019	0.897124	0.013852	0.003086	0.005333
898611	0.897376	0.013852	0.003086	0.005333
899704	0.898012	0.013852	0.003086	0.005333
899795	0.898044	0.013852	0.003086	0.005333
899898	0.898070	0.013852	0.003086	0.005333
900378	0.898182	0.013852	0.003086	0.005333
900399	0.898187	0.013852	0.003086	0.005333
900958	0.898323	0.013852	0.003086	0.005333
902350	0.898675	0.013852	0.003086	0.005333
902416	0.898689	0.013852	0.003086	0.005333
902632	0.898724	0.013852	0.003086	0.005333
903121	0.898786	0.013852	0.003086	0.005333
903758	0.898869	0.013852	0.003086	0.005333
903772	0.898871	0.013852	0.003086	0.005333
904052	0.898911	0.013852	0.003086	0.005333
904464	0.898977	0.013852	0.003086	0.005333
904618	0.899001	0.013852	0.003086	0.005333
905772	0.899187	0.013852	0.003086	0.005333
906718	0.899403	0.013852	0.003086	0.005333
906736	0.899408	0.013852	0.003086	0.005333
907306	0.899570	0.013852	0.003086	0.005333
907354	0.899584	0.013852	0.003086	0.005333
907418	0.899602	0.013852	0.003086	0.005333
908144	0.899809	0.013852	0.003086	0.005333
908970	0.900044	0.013852	0.003086	0.005333
909097	0.900080	0.013852	0.003086	0.005333
909750	0.900267	0.013852	0.003086	0.005333
910642	0.900524	0.013852	0.003086	0.005333
911462	0.900762	0.013852	0.003086	0.005333
913398	0.901326	0.013852	0.003086	0.005333
913790	0.901441	0.013852	0.003086	0.005333
913921	0.901479	0.013852	0.003086	0.005333
914168	0.901552	0.013852	0.003086	0.005333
914221	0.901567	0.013852	0.003086	0.005333
914232	0.901571	0.013852	0.003086	0.005333
914390	0.901617	0.013852	0.003086	0.005333
914492	0.901647	0.013852	0.003086	0.005333
914526	0.901657	0.013852	0.003086	0.005333
914550	0.901664	0.013852	0.003086	0.005333
914697	0.901707	0.013852	0.003086	0.005333
915402	0.901914	0.013852	0.003086	0.005333
915653	0.901987	0.013852	0.003086	0.005333
916238	0.902159	0.013852	0.003086	0.005333
916760	0.902312	0.013852	0.003086	0.005333
918140	0.902768	0.013852	0.003086	0.005333
918340	0.902836	0.013852	0.003086	0.005333
918938	0.903040	0.013852	0.003086	0.005333
919059	0.903082	0.013852	0.003086	0.005333
919319	0.903172	0.013852	0.003086	0.005333
919558	0.903255	0.013852	0.003086	0.005333
920601	0.903630	0.013852	0.003086	0.005333
921347	0.904119	0.013852	0.003086	0.005333
921607	0.904313	0.013852	0.003086	0.005333
923097	0.905676	0.013852	0.003086	0.005333
923139	0.905820	0.013852	0.003086	0.005333
923184	0.905992	0.013852	0.003086	0.005333
923246	0.906237	0.013852	0.003086	0.005333
923280	0.906378	0.013852	0.003086	0.005333
923680	0.908123	0.013852	0.003086	0.005333
924723	0.912307	0.013852	0.003086	0.005333
926150	0.914185	0.013852	0.003086	0.005333
928225	0.914770	0.013852	0.003086	0.005333
928258	0.914779	0.013705	0.003086	0.005281
928522	0.914848	0.013705	0.003086	0.005281
928666	0.914885	0.013705	0.003086	0.005281
928711	0.914897	0.013705	0.003086	0.005281
929053	0.914983	0.013705	0.003086	0.005281
929063	0.914986	0.013705	0.003086	0.005281
930106	0.915248	0.013705	0.003086	0.005281
930288	0.915294	0.013705	0.003086	0.005281
930326	0.915304	0.013705	0.003086	0.005281
930385	0.915318	0.013705	0.003086	0.005281
930432	0.915330	0.013705	0.003086	0.005281
931349	0.915561	0.013705	0.003086	0.005281
932075	0.915743	0.013705	0.003086	0.005281
933392	0.916072	0.013705	0.003086	0.005281
933605	0.916125	0.013705	0.003086	0.005281
933675	0.916142	0.013705	0.003086	0.005281
934201	0.916271	0.013705	0.003086	0.005281
934258	0.916285	0.013705	0.003086	0.005281
934672	0.916386	0.013705	0.003086	0.005281
935122	0.916496	0.013705	0.003086	0.005281
935274	0.916534	0.013705	0.003086	0.005281
935511	0.916592	0.013705	0.003086	0.005281
935730	0.916645	0.013705	0.003086	0.005281
936138	0.916745	0.013705	0.003086	0.005281
937324	0.917073	0.013705	0.003086	0.005281
937483	0.917111	0.013705	0.003086	0.005281
937484	0.917111	0.013705	0.003086	0.005281
938370	0.917321	0.013705	0.003086	0.005281
938896	0.917438	0.013705	0.003086	0.005281
940115	0.917696	0.013705	0.003086	0.005281
940644	0.917806	0.013705	0.003086	0.005281
940652	0.917808	0.013705	0.003086	0.005281
941074	0.917895	0.013705	0.003086	0.005281
941238	0.917929	0.013705	0.003086	0.005281
942224	0.918132	0.013705	0.003086	0.005281
942551	0.918200	0.013705	0.003086	0.005281
942630	0.918216	0.013705	0.003086	0.005281
942689	0.918228	0.013705	0.003086	0.005281
943225	0.918339	0.013705	0.003086	0.005281
943235	0.918341	0.013705	0.003086	0.005281
943608	0.918417	0.013705	0.003086	0.005281
945405	0.918788	0.013705	0.003086	0.005281
945416	0.918791	0.013705	0.003086	0.005281
946051	0.918934	0.013705	0.003086	0.005281
946247	0.918982	0.013705	0.003086	0.005281
946578	0.919067	0.013705	0.003086	0.005281
946706	0.919102	0.013705	0.003086	0.005281
947321	0.919272	0.013705	0.003086	0.005281
947680	0.919400	0.013705	0.003086	0.005281
948031	0.919506	0.013705	0.003086	0.005281
948063	0.919515	0.013705	0.003086	0.005281
948458	0.919618	0.013705	0.003086	0.005281
948734	0.919689	0.013705	0.003086	0.005281
949242	0.919821	0.013705	0.003086	0.005281
950082	0.920039	0.013705	0.003086	0.005281
950237	0.920079	0.013705	0.003086	0.005281
950505	0.920148	0.013705	0.003086	0.005281
950535	0.920156	0.013705	0.003086	0.005281
950651	0.920186	0.013705	0.003086	0.005281
950984	0.920272	0.013705	0.003086	0.005281
951060	0.920292	0.013705	0.003086	0.005281
951067	0.920293	0.013705	0.003086	0.005281
951432	0.920388	0.013705	0.003086	0.005281
953112	0.920821	0.013557	0.003086	0.005230
953197	0.920843	0.013557	0.003086	0.005230
953282	0.920865	0.013557	0.003086	0.005230
953967	0.921042	0.013557	0.003086	0.005230
953985	0.921047	0.013557	0.003086	0.005230
953992	0.921049	0.013557	0.003086	0.005230
953997	0.921050	0.013557	0.003086	0.005230
954213	0.921106	0.013557	0.003086	0.005230
954873	0.921276	0.013557	0.003086	0.005230
955128	0.921347	0.013557	0.003086	0.005230
955376	0.921416	0.013557	0.003086	0.005230
955782	0.921529	0.013557	0.003086	0.005230
956081	0.921612	0.013557	0.003086	0.005230
956512	0.921731	0.013557	0.003086	0.005230
956531	0.921737	0.013557	0.003086	0.005230
956578	0.921750	0.013557	0.003086	0.005230
956676	0.921777	0.013557	0.003086	0.005230
957195	0.921921	0.013557	0.003086	0.005230
957523	0.922494	0.013557	0.003086	0.005230
957898	0.923278	0.013557	0.003086	0.005230
958796	0.925156	0.013557	0.003086	0.005230
959031	0.925648	0.013557	0.003086	0.005230
960036	0.927778	0.013557	0.003086	0.005230
960387	0.928338	0.013557	0.003086	0.005230
960419	0.928358	0.013557	0.003086	0.005230
961475	0.928987	0.013557	0.003086	0.005230
961849	0.929190	0.013557	0.003086	0.005230
961883	0.929203	0.013557	0.003086	0.005230
962269	0.929351	0.013557	0.003086	0.005230
962286	0.929357	0.013557	0.003086	0.005230
962528	0.929426	0.013557	0.003086	0.005230
963706	0.929698	0.013557	0.003086	0.005230
963759	0.929710	0.013557	0.003086	0.005230
964758	0.929941	0.013557	0.003086	0.005230
965239	0.930051	0.013557	0.003086	0.005230
965952	0.930213	0.013557	0.003086	0.005230
967511	0.930569	0.013557	0.003086	0.005230
969525	0.931027	0.013557	0.003086	0.005230
969800	0.931090	0.013557	0.003086	0.005230
969957	0.931144	0.013557	0.003086	0.005230
970408	0.931297	0.013557	0.003086	0.005230
971588	0.931700	0.013557	0.003086	0.005230
971681	0.931735	0.013557	0.003086	0.005230
972034	0.931870	0.013557	0.003086	0.005230
972416	0.932024	0.013557	0.003086	0.005230
